DEAL,DIREKTUR,Ir. Ikun M. Soedrajat,-
DEAL,KOMISARIS UTAMA,Nofrisel,no
DEAL,KOMISARIS,Rudi Sutanto,yes
DEAL,KETUA,Fadel Akbar,-
DEAL,ANGGOTA,Irfan Nur Andri,-
DEAL,ANGGOTA,Solikhin,-
DEAL,Pemegang Saham,PT Bimada Paramita Adhyana,-
DEFI,Tanggal Pencatatan,06 Jul 2001,-
DEFI,Sektor,Keuangan,-
DEFI,Sub Sektor,Jasa Pembiayaan,-
DEFI,Industri,Pembiayaan Konsumen,-
DEFI,Sub Industri,Pembiayaan Konsumen,-
DEFI,Sekretaris Perusahaan,Irianto Kusumadjaja,-
DEFI,DIREKTUR UTAMA,Asnardi,-
DEFI,DIREKTUR,Irianto Kusumadjaja,-
DEFI,KOMISARIS,Yugi Prayanto,yes
DEFI,KOMISARIS UTAMA,Drs Deddy Koesnadi,no
DEFI,KETUA,Yugi Prayanto,-
DEFI,ANGGOTA,Erikson Putra,-
DEFI,ANGGOTA,Nike Felina,-
DEFI,Pemegang Saham,Intan Sakti Wiratama, PT,-
DEFI,Pemegang Saham,Jesivindo Juvatama, PT,-
DEFI,Pemegang Saham,Kresna Asset Management S/A PT Kresna Graha Investama TBK,-
DEFI,Pemegang Saham,Asuransi Jiwa Kresna, PT,-
DEWA,Tanggal Pencatatan,26 Sep 2007,-
DEWA,Sektor,Energi,-
DEWA,Sub Sektor,Minyak, Gas & Batu Bara,-
DEWA,Industri,Pendukung Minyak, Gas & Batu Bara,-
DEWA,Sub Industri,Jasa & Perlengkapan Minyak, Gas & Batu Bara,-
DEWA,Sekretaris Perusahaan,Mukson Arif Rosyidi,-
DEWA,PRESIDEN DIREKTUR,Saptari Hoedaja,-
DEWA,DIREKTUR,Faisal Firdaus,-
DEWA,DIREKTUR,Ivi Sumarna Suryana,-
DEWA,DIREKTUR,Agus Efendi,-
DEWA,DIREKTUR,Djajeng P. Andalaswanto,-
DEWA,PRESIDEN KOMISARIS,Muhammad Lutfi,no
DEWA,WAKIL PRESIDEN KOMISARIS,Suadi Atma,no
DEWA,KOMISARIS,Gories Mere,no
DEWA,KOMISARIS,Endang Ruchijat,no
DEWA,KOMISARIS,Kanaka Puradiredja,yes
DEWA,KOMISARIS,Hannibal S. Anwar,yes
DEWA,KETUA,Kanaka Puradiredja,-
DEWA,ANGGOTA,Mulyadi,-
DEWA,ANGGOTA,Indra Safitri,-
DEWA,Pemegang Saham,Goldwave Capital Limited,-
DEWA,Pemegang Saham,Zurich Asset International Ltd,-
DFAM,Tanggal Pencatatan,27 Apr 2018,-
DFAM,Sektor,Barang Konsumen Non-Primer,-
DFAM,Sub Sektor,Jasa Konsumen,-
DFAM,Industri,Pariwisata & Rekreasi,-
DFAM,Sub Industri,Hotel, Resor & Kapal Pesiar,-
DFAM,Sekretaris Perusahaan,Soviadi Nor Rachman,-
DFAM,DIREKTUR UTAMA,Billy Dahlan,-
DFAM,DIREKTUR,Wijaya Dahlan,-
DFAM,DIREKTUR,Andhy Irawan Kristyanto,-
DFAM,KOMISARIS UTAMA,Ferdinandus Soleh Dahlan,no
DFAM,KOMISARIS,Junaidi Dahlan,no
DFAM,KOMISARIS,Jaeni, SE,Msi,Ak,CA,yes
DFAM,KETUA,Jaeni, SE,Msi,Ak,CA,-
DFAM,ANGGOTA,Adi Riris Wibowo, Mcom,-
DFAM,Pemegang Saham,Reksa Dana Narada Saham Indonesia,-
DFAM,Pemegang Saham,PT Dafam,-
DFAM,Pemegang Saham,Edy Selamat,-
DFAM,Pemegang Saham,Billy Dahlan,-
DGIK,Tanggal Pencatatan,19 Des 2007,-
DGIK,Sektor,Infrastruktur,-
DGIK,Sub Sektor,Konstruksi Bangunan,-
DGIK,Industri,Konstruksi Bangunan,-
DGIK,Sub Industri,Konstruksi Bangunan,-
DGIK,Sekretaris Perusahaan,Almanda S. Pohan,-
DGIK,DIREKTUR UTAMA,Djoko Eko Suprastowo,-
DGIK,DIREKTUR,Budi Susilo,-
DGIK,DIREKTUR,Dwi Sihono Raharjo,-
DGIK,KOMISARIS UTAMA,Agoes Widjanarko,yes
DGIK,KOMISARIS,Bambang Sulistomo,yes
DGIK,KOMISARIS,Rony N. Hendropriyono,no
DGIK,KOMISARIS,Roy Edison Maningkas,no
DGIK,Pemegang Saham,Rezeki Segitiga Emas,-
DGIK,Pemegang Saham,Lintas Kebayoran Kota,-
DGIK,Pemegang Saham,Lokasindo Aditama,-
DGIK,Pemegang Saham,OCBC Sec PTE Ltd S/A Hudson River Group PTE LTD,-
DGIK,Pemegang Saham,Limex Indonesia,-
DGNS,Tanggal Pencatatan,15 Jan 2021,-
DGNS,Sektor,Kesehatan,-
DGNS,Sub Sektor,Jasa & Peralatan Kesehatan,-
DGNS,Industri,Penyedia Jasa Kesehatan,-
DGNS,Sub Industri,Penyedia Jasa Kesehatan,-
DGNS,Sekretaris Perusahaan,Fanfan Riksani,-
DGNS,DIREKTUR UTAMA,Ir. Mesha Rizal Sini,-
DGNS,DIREKTUR,Renobulan Rizal Sini Suheimi,-
DGNS,DIREKTUR,Dennis Jacobus,-
DGNS,KOMISARIS UTAMA,Ivan Rizal Sini,no
DGNS,KOMISARIS,Nurhadi Yudiyantho,no
DGNS,KOMISARIS,Rudy B Tjahjadi,yes
DGNS,KETUA,Dr Rudy B Tjahjadi,-
DGNS,ANGGOTA,Maria Widiastuti,-
DGNS,ANGGOTA,Adabina Cindina,-
DGNS,Pemegang Saham,PT Bunda Investama Indonesia,-
DGNS,Pemegang Saham,PT Bundamedik,-
DIGI,Tanggal Pencatatan,18 Sep 2018,-
DIGI,Sektor,Barang Konsumen Non-Primer,-
DIGI,Sub Sektor,Media & Hiburan,-
DIGI,Industri,Media,-
DIGI,Sub Industri,Penerbitan,-
DIGI,Sekretaris Perusahaan,Erfan Suryono,-
DIGI,DIREKTUR UTAMA,Wiliam Martaputra,-
DIGI,DIREKTUR,Suwarjono,-
DIGI,KOMISARIS UTAMA,Stephen K. Sulistyo,no
DIGI,KOMISARIS,Iwa Sukresno Karunia,no
DIGI,KOMISARIS,Ariyo Ali Suprapto,yes
DIGI,KETUA,Ariyo Ali Suprapto,-
DIGI,ANGGOTA,Oky Darmawan,-
DIGI,ANGGOTA,Nurrachman Hidayat,-
DIGI,Pemegang Saham,Iwa Sukresno Karunia,-
DIGI,Pemegang Saham,Harvest Capital International, PT,-
DIGI,Pemegang Saham,Suwarjono,-
DIGI,Pemegang Saham,VALBURY SEKURITAS INDONESIA, PT,-
DILD,Tanggal Pencatatan,04 Sep 1991,-
DILD,Sektor,Properti & Real Estat,-
DILD,Sub Sektor,Properti & Real Estat,-
DILD,Industri,Pengelola & Pengembang Real Estat,-
DILD,Sub Industri,Pengembang & Operator Real Estat,-
DILD,Sekretaris Perusahaan,Theresia V. Rustandi,-
DILD,DIREKTUR UTAMA,Hendro Santoso Gondokusumo,-
DILD,WAKIL DIREKTUR UTAMA,Suhendro Prabowo,-
DILD,WAKIL DIREKTUR UTAMA,Utama Gondokusumo,-
DILD,DIREKTUR,Archied Noto Pradono,-
DILD,DIREKTUR,Ping Handayani Hanli,-
DILD,DIREKTUR,Perry Yoranouw,-
DILD,DIREKTUR,Permadi Indra Yoga,-
DILD,WAKIL KOMISARIS UTAMA,Sinarto Dharmawan,no
DILD,KOMISARIS,Lennard Ho Kian Guan,no
DILD,KOMISARIS,Jahya Asikin,no
DILD,KOMISARIS,Thio Gwan Po Micky,yes
DILD,KOMISARIS,Friso Palilingan,yes
DILD,KETUA,Friso Palilingan,-
DILD,ANGGOTA,Fransiscus Alip,-
DILD,ANGGOTA,Atik Susanto,-
DILD,ANGGOTA,-,-
DILD,Pemegang Saham,CGS-CIMB Securities (Singapore) Pte ltd,-
DILD,Pemegang Saham,PT. Bina Yatra Sentosa,-
DILD,Pemegang Saham,Hendro S. Gondokusumo,-
DILD,Pemegang Saham,Bali Private Villa(s) Pte. Ltd,-
DIVA,Tanggal Pencatatan,27 Nov 2018,-
DIVA,Sektor,Teknologi,-
DIVA,Sub Sektor,Perangkat Lunak & Jasa TI,-
DIVA,Industri,Aplikasi & Jasa Internet,-
DIVA,Sub Industri,Aplikasi & Jasa Internet,-
DIVA,Sekretaris Perusahaan,Septi Suryani,-
DIVA,DIREKTUR UTAMA,Raymond Loho,-
DIVA,DIREKTUR,Tati Ramawati,-
DIVA,DIREKTUR,Stanley,-
DIVA,DIREKTUR,Dian Kurniadi Suhardjo,-
DIVA,KOMISARIS UTAMA,Martin Suharlie,no
DIVA,KOMISARIS,Suryandy Jahja,no
DIVA,KOMISARIS,Bambang Irawan,yes
DIVA,KOMISARIS,Sebastian Togelang,no
DIVA,KOMISARIS,Artiko Samudro,yes
DIVA,KETUA,Bambang Irawan,-
DIVA,ANGGOTA,Tuti Adinia,-
DIVA,ANGGOTA,Saifira Indrika,-
DIVA,Pemegang Saham,PT 1 Inti Dot Com,-
DIVA,Pemegang Saham,Martin Suharlie,-
DIVA,Pemegang Saham,PT Asuransi Jiwa Kresna,-
DIVA,Pemegang Saham,PT Soteria Wicaksana Investama,-
DIVA,Pemegang Saham,PT NFC Indonesia Tbk,-
DKFT,Tanggal Pencatatan,21 Nov 1997,-
DKFT,Sektor,Barang Baku,-
DKFT,Sub Sektor,Barang Baku,-
DKFT,Industri,Logam & Mineral,-
DKFT,Sub Industri,Logam & Mineral Lainnya,-
DKFT,Sekretaris Perusahaan,Yohanes Supriady,-
DKFT,DIREKTUR UTAMA,Kiki Hamidjaja,-
DKFT,DIREKTUR,Feni Silviani Budiman,-
DKFT,DIREKTUR,Andi Jaya,-
DKFT,KOMISARIS UTAMA,Lim Anthony,no
DKFT,KOMISARIS,Kurniadi Atmosasmito,yes
DKFT,KOMISARIS,Muhammad Rusjdi,yes
DKFT,KETUA,Bastian Purnama,-
DKFT,ANGGOTA,Ani Wijaya,-
DKFT,ANGGOTA,Alberto Saur Parsaoran,-
DKFT,Pemegang Saham,PT Jinsheng Mining,-
DLTA,Tanggal Pencatatan,27 Feb 1984,-
DLTA,Sektor,Barang Konsumen Primer,-
DLTA,Sub Sektor,Makanan & Minuman,-
DLTA,Industri,Minuman,-
DLTA,Sub Industri,Minuman Keras,-
DLTA,Sekretaris Perusahaan,Alan De Vera Fernandez,-
DLTA,DIREKTUR UTAMA,Jose Daniel Abellon Javier,-
DLTA,DIREKTUR,Alan De Vera Fernandez,-
DLTA,DIREKTUR,Webster Andres Gonzales,-
DLTA,DIREKTUR,Allan Inocente Abrea,-
DLTA,DIREKTUR,Ronny Titiheruw,-
DLTA,KOMISARIS UTAMA,Sarman Simanjorang,no
DLTA,KOMISARIS,Carlos Antonio Mayo Berba,no
DLTA,KOMISARIS,Fumiaki Ozawa,no
DLTA,KOMISARIS,Reynato Serrano Puno,yes
DLTA,KOMISARIS,Roy Pakpahan,yes
DLTA,KETUA,Roy Tumpal Pakpahan,-
DLTA,ANGGOTA,Meirthon Togar Tobing,-
DLTA,ANGGOTA,Winston A. Chan,-
DLTA,Pemegang Saham,SAN MIGUEL MALAYSIA,-
DLTA,Pemegang Saham,PEMDA DKI,-
DMAS,Tanggal Pencatatan,29 Mei 2015,-
DMAS,Sektor,Properti & Real Estat,-
DMAS,Sub Sektor,Properti & Real Estat,-
DMAS,Industri,Pengelola & Pengembang Real Estat,-
DMAS,Sub Industri,Pengembang & Operator Real Estat,-
DMAS,Sekretaris Perusahaan,Tondy Suwanto,-
DMAS,PRESIDEN DIREKTUR,Hongky Jeffry Nantung,-
DMAS,WAKIL PRESIDEN DIREKTUR,Shinji Yoneda,-
DMAS,DIREKTUR,Hermawan Wijaya,-
DMAS,DIREKTUR,Tondy Suwanto,-
DMAS,PRESIDEN KOMISARIS,Muktar Widjaja,no
DMAS,WAKIL PRESIDEN KOMISARIS,Teky Mailoa,no
DMAS,WAKIL PRESIDEN KOMISARIS,Yu Mizuike,no
DMAS,KOMISARIS,Hirofumi Takeda,no
DMAS,KOMISARIS,Teddy Pawitra,yes
DMAS,KOMISARIS,Susiyati Bambang Hirawan,yes
DMAS,KETUA,Susiyati Bambang Hirawan,-
DMAS,ANGGOTA,Rudiantara,-
DMAS,ANGGOTA,Rusli Prakarsa,-
DMAS,Pemegang Saham,Sojitz Corporation,-
DMAS,Pemegang Saham,PT Sumber Arusmulia,-
DMMX,Tanggal Pencatatan,21 Okt 2019,-
DMMX,Sektor,Teknologi,-
DMMX,Sub Sektor,Perangkat Lunak & Jasa TI,-
DMMX,Industri,Jasa & Konsultan TI,-
DMMX,Sub Industri,Jasa & Konsultan TI,-
DMMX,Sekretaris Perusahaan,Imas Kurniawati,-
DMMX,DIREKTUR UTAMA,Budiasto Kusuma,-
DMMX,DIREKTUR,Supardi Tan,-
DMMX,DIREKTUR,Abraham Theofilus,-
DMMX,KOMISARIS UTAMA,Suryandy Jahja,no
DMMX,KOMISARIS,Pandu Sutan Sjahrir,no
DMMX,KOMISARIS,Ananda Raja,yes
DMMX,KETUA,Mohammad Amin,-
DMMX,ANGGOTA,Firman Sebayang,-
DMMX,ANGGOTA,Pau Sian,-
DMMX,Pemegang Saham,PT NFC Indonesia Tbk.,-
DMMX,Pemegang Saham,PT Jaya Distribusi Ritel,-
DMMX,Pemegang Saham,PT Soteria Wicaksana Investama,-
DMMX,Pemegang Saham,Bank of Singapore Ltd,-
DMMX,Pemegang Saham,SiCepat Express Indonesia,-
DMND,Tanggal Pencatatan,22 Jan 2020,-
DMND,Sektor,Barang Konsumen Primer,-
DMND,Sub Sektor,Perdagangan Ritel Barang Primer,-
DMND,Industri,Perdagangan Ritel Barang Primer,-
DMND,Sub Industri,Ritel & Distributor Makanan,-
DMND,Sekretaris Perusahaan,Remanja Dyah Intansuri,-
DMND,DIREKTUR UTAMA,Chen Tsen Nan,-
DMND,DIREKTUR,Philip Min Lih Chen,-
DMND,KOMISARIS UTAMA,Dr. Ibrahim Hasan,no
DMND,KOMISARIS,Ferdinand Sutanto,no
DMND,KOMISARIS,Lim Beng Lin,yes
DMND,KOMISARIS,C. Tedjo Endriyarto,yes
DMND,KOMISARIS,Dickson Loo Tit Choon,yes
DMND,KETUA,C. Tedjo Endriyarto,-
DMND,ANGGOTA,Istama Tatang Sidharta,-
DMND,ANGGOTA,Lim Beng Lin,-
DMND,Pemegang Saham,Chen Tsen Nan,-
DMND,Pemegang Saham,Kenneth Chen,-
DMND,Pemegang Saham,Chen Wai Sioe,-
DMND,Pemegang Saham,Astrawati Aluwi,-
DMND,Pemegang Saham,Anderson Investment Pte. Ltd.,-
DNAR,Tanggal Pencatatan,11 Jul 2014,-
DNAR,Sektor,Keuangan,-
DNAR,Sub Sektor,Bank,-
DNAR,Industri,Bank,-
DNAR,Sub Industri,Bank,-
DNAR,Sekretaris Perusahaan,Efdinal Alamsyah,-
DNAR,DIREKTUR UTAMA,Park Young Man,-
DNAR,WAKIL DIREKTUR UTAMA,Hendra Lie,-
DNAR,DIREKTUR,Joyo,-
DNAR,DIREKTUR,Efdinal Alamsyah,-
DNAR,DIREKTUR,Kim Seong Taek*),-
DNAR,KOMISARIS UTAMA,Lim Cheol Jin,no
DNAR,KOMISARIS,Andre Mirza Hartawan,yes
DNAR,KOMISARIS,Idham Aziz,yes
DNAR,KETUA,Andre Mirza Hartawan,-
DNAR,ANGGOTA,Idham Aziz,-
DNAR,ANGGOTA,Yahya,-
DNAR,ANGGOTA,Heru Subroto,-
DNAR,Pemegang Saham,APRO Financial Co. Ltd,-
DNET,Tanggal Pencatatan,11 Des 2000,-
DNET,Sektor,Keuangan,-
DNET,Sub Sektor,Perusahaan Holding & Investasi,-
DNET,Industri,Perusahaan Holding & Investasi,-
DNET,Sub Industri,Perusahaan Investasi,-
DNET,Sekretaris Perusahaan,Kiki Yanto Gunawan,-
DNET,DIREKTUR UTAMA,Haliman Kustedjo,-
DNET,DIREKTUR,Christian Rahardi,-
DNET,DIREKTUR,Yunal Wijaya,-
DNET,DIREKTUR,Harjono Wreksoremboko,-
DNET,DIREKTUR,Kiki Yanto Gunawan,-
DNET,KETUA,Adi Pranoto Leman,-
DNET,ANGGOTA,Drs. Patia Mamontang Simatupang MSM, CMA,-
DNET,ANGGOTA,Dr. Timotius, AK., CA,-
DNET,Pemegang Saham,Hannawell Group Limited,-
DNET,Pemegang Saham,PT. Megah Eraraharja,-
DNET,Pemegang Saham,Anthoni Salim,-
DOID,Tanggal Pencatatan,15 Jun 2001,-
DOID,Sektor,Energi,-
DOID,Sub Sektor,Minyak, Gas & Batu Bara,-
DOID,Industri,Pendukung Minyak, Gas & Batu Bara,-
DOID,Sub Industri,Jasa & Perlengkapan Minyak, Gas & Batu Bara,-
DOID,Sekretaris Perusahaan,Olga Oktavia Patuwo,-
DOID,DIREKTUR UTAMA,Hagianto Kumala,-
DOID,DIREKTUR,Eddy Porwanto Poo,-
DOID,DIREKTUR,Ariani Vidya Sofjan,-
DOID,KOMISARIS UTAMA,Hamid Awaludin,yes
DOID,KOMISARIS,Nurdin Zainal,yes
DOID,KOMISARIS,Muhammad Syarkawi Rauf,yes
DOID,KOMISARIS,Sugito Walujo,no
DOID,KOMISARIS,Fei Zou,yes
DOID,KOMISARIS,Sunata Tjiterosampurno,no
DOID,KOMISARIS,Wu Jianan,no
DOID,KETUA,Nurdin Zainal,-
DOID,ANGGOTA,Nurharyanto,-
DOID,ANGGOTA,Dodi Syaripudin,-
DOID,Pemegang Saham,Northstar Tambang Persada Ltd.,-
DOID,Pemegang Saham,Andy Untono,-
DPNS,Tanggal Pencatatan,08 Ags 1990,-
DPNS,Sektor,Barang Baku,-
DPNS,Sub Sektor,Barang Baku,-
DPNS,Industri,Barang Kimia,-
DPNS,Sub Industri,Barang Kimia Khusus,-
DPNS,Sekretaris Perusahaan,Supemisda,-
DPNS,DIREKTUR UTAMA,Siang Hadi Widjaja,-
DPNS,DIREKTUR,Tjham Kon Tjiap (Budiono),-
DPNS,KOMISARIS UTAMA,Ng Tjie Koang,no
DPNS,KOMISARIS,Corneiles Tedjo Endriyarto,no
DPNS,KOMISARIS,Hendrik Loprado,yes
DPNS,KETUA,Hendrik Loprado,-
DPNS,ANGGOTA,Andrie Phan,-
DPNS,ANGGOTA,Ekajayanti S.E,-
DPNS,Pemegang Saham,Siang Hadi Widjaja,-
DPNS,Pemegang Saham,PT Dutapermana Makmur,-
DPNS,Pemegang Saham,THE NT TST CO S/A CIM Investment Fund,-
DPNS,Pemegang Saham,Bank Julius Baer and Co Ltd Singapore,-
DPUM,Tanggal Pencatatan,08 Des 2015,-
DPUM,Sektor,Barang Konsumen Primer,-
DPUM,Sub Sektor,Makanan & Minuman,-
DPUM,Industri,Produk Makanan Pertanian,-
DPUM,Sub Industri,Ikan, Daging & Produk Unggas,-
DPUM,Sekretaris Perusahaan,Simon Arosokhi Gulo,-
DPUM,DIREKTUR UTAMA,Witiarso Utomo,-
DPUM,DIREKTUR,Fabianus Sujatmoko,-
DPUM,DIREKTUR,Ronnie Sutjiamidjaja,-
DPUM,KOMISARIS UTAMA,Risma Ardhi Chandra,no
DPUM,KOMISARIS,Aris Widiarto,no
DPUM,KOMISARIS,Asep Hikmat,yes
DPUM,KETUA,Asep Hikmat,-
DPUM,ANGGOTA,Henri Martha,-
DPUM,ANGGOTA,Dicky Prirona Tushdipura,-
DPUM,Pemegang Saham,PT Pandawa Putra Investama,-
DPUM,Pemegang Saham,UOB Kay Hian PTE LTD,-
DSFI,Tanggal Pencatatan,24 Mar 2000,-
DSFI,Sektor,Barang Konsumen Primer,-
DSFI,Sub Sektor,Makanan & Minuman,-
DSFI,Industri,Produk Makanan Pertanian,-
DSFI,Sub Industri,Ikan, Daging & Produk Unggas,-
DSFI,Sekretaris Perusahaan,Saut Marbun,-
DSFI,DIREKTUR UTAMA,Ewijaya,-
DSFI,DIREKTUR,Cynthia Handyoko,-
DSFI,DIREKTUR,Calvin Nicholas Sulistyo,-
DSFI,DIREKTUR,Ariyo Ali Saputro,-
DSFI,KOMISARIS UTAMA,Stephen Kurniawan Sulistyo,no
DSFI,KOMISARIS,Johanes Sarsito,no
DSFI,KOMISARIS,Tinawaty Wibowo,yes
DSFI,KOMISARIS,Kelik Irwanto,yes
DSFI,KETUA,Ibu Tinawaty Wibowo,-
DSFI,ANGGOTA,Bapak Kelik Irwantono,-
DSFI,ANGGOTA,Bapak Fastabiqul Khair Algatot,-
DSFI,Pemegang Saham,PT.MARINA BERKAH INVESTAMA,-
DSNG,Tanggal Pencatatan,14 Jun 2013,-
DSNG,Sektor,Barang Konsumen Primer,-
DSNG,Sub Sektor,Makanan & Minuman,-
DSNG,Industri,Produk Makanan Pertanian,-
DSNG,Sub Industri,Perkebunan & Tanaman Pangan,-
DSNG,Sekretaris Perusahaan,Paulina Suryanti,-
DSNG,DIREKTUR UTAMA,ANDRIANTO OETOMO,-
DSNG,DIREKTUR,EFENDI SULISETYO,-
DSNG,DIREKTUR,TIMOTHEUS ARIFIN CAHYONO,-
DSNG,DIREKTUR,MOCHAMAD KOESWONO,-
DSNG,DIREKTUR,LUCY SYCILIA,-
DSNG,DIREKTUR,JENTI,-
DSNG,DIREKTUR,ALBERTUS HENDRAWAN,-
DSNG,KOMISARIS UTAMA,ADI RESANATA SOMADI HALIM,no
DSNG,KOMISARIS,ARON YONGKY,no
DSNG,KOMISARIS,DJOJO BOENTORO,no
DSNG,KOMISARIS,ARINI SARASWATY SUBIANTO,no
DSNG,KOMISARIS,ARIF RACHMAT,no
DSNG,KOMISARIS,TODDY MIZAABIANTO SUGOTO,no
DSNG,KOMISARIS,STEPHEN ZACHARIA SATYAHADI,yes
DSNG,KOMISARIS,EDY SUGITO,yes
DSNG,KOMISARIS,DANNY WALLA,yes
DSNG,KETUA,Danny Walla,-
DSNG,ANGGOTA,Ketut Sunarta,-
DSNG,ANGGOTA,Hartono Tjokrosantoso,-
DSNG,Pemegang Saham,ANDRIANTO OETOMO,-
DSNG,Pemegang Saham,PT TRIPUTRA INVESTINDO ARYA,-
DSNG,Pemegang Saham,PT KRISHNA KAPITAL INVESTAMA,-
DSNG,Pemegang Saham,PT MITRA ANEKA GUNA,-
DSNG,Pemegang Saham,PT TRI NUR CAKRAWALA,-
DSNG,Pemegang Saham,ARIANTO OETOMO,-
DSSA,Tanggal Pencatatan,10 Des 2009,-
DSSA,Sektor,Energi,-
DSSA,Sub Sektor,Minyak, Gas & Batu Bara,-
DSSA,Industri,Batu Bara,-
DSSA,Sub Industri,Produksi Batu Bara,-
DSSA,Sekretaris Perusahaan,Susan Chandra,-
DSSA,PRESIDEN DIREKTUR,Lay Krisnan Cahya,-
DSSA,DIREKTUR,Hermawan Tarjono,-
DSSA,WAKIL PRESIDEN DIREKTUR,Lokita Prasetya,-
DSSA,DIREKTUR,Handhianto Suryo Kentjono,-
DSSA,DIREKTUR,Daniel Cahya,-
DSSA,DIREKTUR,Alex Sutanto,-
DSSA,PRESIDEN KOMISARIS,Franky Oesman Widjaja,no
DSSA,WAKIL PRESIDEN KOMISARIS,Indra Widjaja,no
DSSA,KOMISARIS,Dr.-Ing. Evita Herawati Legowo,yes
DSSA,KOMISARIS,Dr. Robert A. Simanjuntak,yes
DSSA,KOMISARIS,Ir. Andy Noorsaman,yes
DSSA,KETUA,Robert Arthur Simanjuntak, Ph.D,-
DSSA,ANGGOTA,Dr. Asep Karsidi, M.Sc,-
DSSA,ANGGOTA,Drs. Carel Risakotta,-
DSSA,Pemegang Saham,PT Sinar Mas Tunggal,-
DUCK,Tanggal Pencatatan,10 Okt 2018,-
DUCK,Sektor,Barang Konsumen Non-Primer,-
DUCK,Sub Sektor,Jasa Konsumen,-
DUCK,Industri,Pariwisata & Rekreasi,-
DUCK,Sub Industri,Rumah Makan,-
DUCK,Sekretaris Perusahaan,Tio Dewi,-
DUCK,DIREKTUR UTAMA,Limpa Itsin Bachtiar,-
DUCK,DIREKTUR,Ibin Bachtiar,-
DUCK,DIREKTUR,Lin Manuhutu,-
DUCK,DIREKTUR,Tio Dewi,-
DUCK,DIREKTUR,Andri Yoga,-
DUCK,KOMISARIS UTAMA,Itek Bachtiar,no
DUCK,KOMISARIS,Robinto,no
DUCK,KOMISARIS,Tjiendradjaja Yamin,yes
DUCK,KETUA,Tjiendradjaja Yamin,-
DUCK,ANGGOTA,Retno Dwi Andani,-
DUCK,ANGGOTA,Ignatius Arrie Setiawan,-
DUCK,Pemegang Saham,PT Asia Kuliner Sejahtera,-
DUCK,Pemegang Saham,BBH Luxembourg,-
DUCK,Pemegang Saham,PT Mirae Asset Sekuritas Indonesia,-
DUTI,Tanggal Pencatatan,02 Nov 1994,-
DUTI,Sektor,Properti & Real Estat,-
DUTI,Sub Sektor,Properti & Real Estat,-
DUTI,Industri,Pengelola & Pengembang Real Estat,-
DUTI,Sub Industri,Pengembang & Operator Real Estat,-
DUTI,Sekretaris Perusahaan,Susan,-
DUTI,DIREKTUR UTAMA,Teky Mailoa,-
DUTI,WAKIL DIREKTUR UTAMA,Lie Jani Harjanto,-
DUTI,DIREKTUR,Hongky Jeffry Nantung,-
DUTI,DIREKTUR,Stevanus Hartono Adjiputro,-
DUTI,DIREKTUR,Handoko Wibowo,-
DUTI,KOMISARIS UTAMA,Muktar Widjaja,no
DUTI,WAKIL KOMISARIS UTAMA,Franciscus Xaverius RD,no
DUTI,KOMISARIS,Teddy Pawitra,yes
DUTI,KOMISARIS,Susiyati Bambang Hirawan,yes
DUTI,KETUA,Susiyati Bambang Hirawan,-
DUTI,ANGGOTA,Rudiantara,-
DUTI,ANGGOTA,Rusli Prakarsa,-
DUTI,Pemegang Saham,PT Bumi Serpong Damai Tbk,-
DVLA,Tanggal Pencatatan,11 Nov 1994,-
DVLA,Sektor,Kesehatan,-
DVLA,Sub Sektor,Farmasi & Riset Kesehatan,-
DVLA,Industri,Farmasi,-
DVLA,Sub Industri,Farmasi,-
DVLA,Sekretaris Perusahaan,Widya Olivia Tobing,-
DVLA,PRESIDEN DIREKTUR,Jose Sumpaico Romana,-
DVLA,WAKIL PRESIDEN DIREKTUR,dr. Ian Martin Wibawa Kloer,-
DVLA,DIREKTUR,Carlos Olivares Nava,-
DVLA,DIREKTUR,Angelito Celso Corsame Racho, Jr.,-
DVLA,DIREKTUR,Maria Christina D. Carnay,-
DVLA,DIREKTUR,Yustina Endang Setyowati,-
DVLA,KOMISARIS,Laksamana Madya (Purn.) Soedibyo Rahardjo,yes
DVLA,KOMISARIS,Sonny Kalona,yes
DVLA,PRESIDEN KOMISARIS,Clinton Andrew Campos Hess,no
DVLA,WAKIL PRESIDEN KOMISARIS,Eric Albert Lim Gotuaco,no
DVLA,KOMISARIS,Mariano John Lim Tan, Jr.,no
DVLA,KOMISARIS,Marlia Hayati Goestam,no
DVLA,KETUA,Sonny Kalona,-
DVLA,ANGGOTA,Francis B. Tupue,-
DVLA,ANGGOTA,Gilbert V. Aguillon,-
DVLA,Pemegang Saham,Blue Sphere Singapore PTE LTD,-
DWGL,Tanggal Pencatatan,13 Des 2017,-
DWGL,Sektor,Energi,-
DWGL,Sub Sektor,Minyak, Gas & Batu Bara,-
DWGL,Industri,Batu Bara,-
DWGL,Sub Industri,Distribusi Batu Bara,-
DWGL,Sekretaris Perusahaan,Sianitawati,-
DWGL,DIREKTUR UTAMA,Herman Fasikhin,-
DWGL,DIREKTUR,Hendra Winanto,-
DWGL,KOMISARIS,Robin Wahyudi Alim Utomo,no
DWGL,KOMISARIS,Tjipto Rijanto,yes
DWGL,KOMISARIS UTAMA,Robin Wirawan,no
DWGL,KETUA,Tjipto Rijanto,-
DWGL,ANGGOTA,Arydhian Basril Djamin,-
DWGL,ANGGOTA,Agustin Ekadjaya,-
DWGL,Pemegang Saham,PT Dian Ciptamas Agung,-
