,max,min,avg,median,count
0,0.816910923474132,0.09729187622969099,0.5402115913541576,0.5678281804282308,44
1,0.844534545971787,0.00021329917782672962,0.5062930716689645,0.5536228078308811,94
2,0.8638565834352605,0.004380188183676013,0.4905051422633137,0.5467428909159735,136
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
