,max,min,avg,median,count
0,0.7848958535612585,0.05359047772183558,0.40477060492201755,0.4144605748523411,27
1,0.8143348098982187,0.0016124256793782553,0.4330716166899623,0.46181658181832125,174
2,0.751850257220526,0.0032158791670132813,0.41498728706575344,0.4426656853520387,65
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
