,max,min,avg,median,count
0,0.7105833111181485,0.05308904744891743,0.28389282294827295,0.24672670008605468,42
1,0.6248312335892482,0.010201678607462348,0.3098562624197039,0.3113903248769797,105
2,0.6239251512006616,0.019266297319927034,0.30004395961395774,0.3022188095416879,109
3,0.3677985930243893,0.3677985930243893,0.3677985930243893,0.3677985930243893,1
4,0.0,0.0,0.0,0.0,0
