,max,min,avg,median,count
0,0.6034771720795349,0.00924217810116369,0.23139327134259569,0.2004222136207519,20
1,0.6623511676387084,0.0028585090870924664,0.2423345447724802,0.25090405481038264,42
2,0.7859151120782297,0.003377592564983827,0.2339980988258457,0.2145835134100828,196
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
