,max,min,avg,median,count
0,0.5213140661450458,0.04931488096338037,0.3325766497632195,0.37065004967584336,51
1,0.7311179242737452,0.008453430687262212,0.33194473032925903,0.3744052038666529,78
2,0.7456799462906532,0.0069419864619355695,0.32891405834939924,0.3507756046667479,208
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
