,max,min,avg,median,count
0,0.7348655106886063,0.0034484224756688654,0.2491331151707413,0.23436240158289318,40
1,0.4519808566407568,0.0007414527248390679,0.19177610491917388,0.18233215490076976,84
2,0.6821789198979662,0.003835917353524244,0.17942186345079258,0.14815445198256882,133
3,0.36944626013352005,0.282846061110298,0.32614616062190904,0.32614616062190904,2
4,0.0,0.0,0.0,0.0,0
