,max,min,avg,median,count
0,0.8264108198958121,0.018174953679086215,0.5145903161336024,0.5151792182848889,42
1,0.8134817398102545,0.009129855543286082,0.4614233863251643,0.48998255821224374,91
2,0.7872538122146905,0.0043948836448951265,0.4598242160884449,0.5213105672733346,129
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
