,max,min,avg,median,count
0,0.9068754289085346,0.008233924443020312,0.4870806452534028,0.4593491780642486,44
1,0.9238368507428357,0.027406142982016792,0.5112697474265684,0.5173771020057849,134
2,0.901227132565053,0.0006888643826900195,0.4900382005688414,0.581088646062307,78
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
