,max,min,avg,median,count
0,0.6558616709343424,0.010850230676656775,0.24087668449736208,0.20567677422854228,25
1,0.7196818854791237,0.0038710825599625053,0.256236788832359,0.2223614809722426,161
2,0.805069282721959,0.00306760714466793,0.26041202923389245,0.2091893549303719,71
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
