,max,min,avg,median,count
0,0.39520898052645637,0.39520898052645637,0.39520898052645637,0.39520898052645637,1.0
1,0.454871222180066,0.37541286281747843,0.41697077656411236,0.41697077656411236,1.0
2,0.47756105352535927,0.3055814727371876,0.39819791179495145,0.39995472405809873,1.0
3,0.5078139535192079,0.2582731320051751,0.3896815317511405,0.38166976095618976,2.0
4,0.5746057322357938,0.2366900471865915,0.4103691942556358,0.41079119496800404,2.0
5,0.5632425574617241,0.1899652465402772,0.3912388677430229,0.3938107303640143,3.0
6,0.6026079770110656,0.195730372987022,0.41376992303984994,0.40958121754821264,3.0
7,0.604203755362028,0.17657142479461688,0.39646636236290345,0.39373257265915174,3.0
8,0.605492194790904,0.15771688644906556,0.39054514667213236,0.39664635903758283,4.0
9,0.6146623457848687,0.1419747215545708,0.3950736590225497,0.39953412686353107,4.0
10,0.6090030499828101,0.12737657374902608,0.3732912994562272,0.37719453128950065,5.0
11,0.590524558762582,0.12871869235780803,0.3727555100320368,0.36874862044448153,5.0
12,0.5832197893193516,0.10019039266634613,0.3611428653686888,0.36344977159948066,5.0
13,0.5653919234556055,0.09532004296372112,0.3482898542730968,0.34433990458129815,6.0
14,0.5671437276125819,0.09750106453814714,0.3363074678764436,0.3330917991334059,6.0
15,0.5475125756908872,0.0952315864607861,0.33090059922173376,0.3285740656291166,7.0
16,0.5197964698951475,0.08634350104240954,0.3162660272265899,0.3072296323306471,7.0
17,0.5109135052965885,0.07968426336824483,0.30499307263347764,0.3075271855409629,7.0
18,0.48994495350897477,0.07750175145148816,0.29495585758860915,0.2970996360084416,8.0
19,0.46970889787353765,0.06765527344403535,0.28300000669531034,0.269089401132972,8.0
20,0.4380710407055469,0.0765467752957493,0.2690172302490057,0.2693469955549981,9.0
21,0.42314440451100266,0.07073012803281697,0.2618829350458032,0.25953882846050313,9.0
22,0.40418358905463964,0.05992806662957925,0.24106452683086857,0.23154056750178587,9.0
23,0.38917644142507,0.0615948451928772,0.23563977101909905,0.23235667263856224,10.0
24,0.37460109258690855,0.054446791527135066,0.2323563719964491,0.22418242899796156,10.0
25,0.3743829019213954,0.05918090895938369,0.2156003329566616,0.20780500940839108,11.0
26,0.3439218801287367,0.04962090528789037,0.20627195232265616,0.20519566818046125,11.0
27,0.34732047550767076,0.05261385769294563,0.21003455523544456,0.20631722850459455,11.0
28,0.3373320104983524,0.045883418552236516,0.19868970018519316,0.2002004066311796,12.0
29,0.33710550480381857,0.04849427774016214,0.19762858101273323,0.1901310973717758,12.0
30,0.3245645539334505,0.05118767164640582,0.19414603392490867,0.19017546556581943,12.0
31,0.3176203655118676,0.046054041714099825,0.18598877542398162,0.1781746237386481,13.0
32,0.3062601916826416,0.04625616922369259,0.18229824581057602,0.1753910042357209,13.0
33,0.29588516247554375,0.042579767058062296,0.17740539287406926,0.17006593317701432,14.0
34,0.29255498181389605,0.04361714384269806,0.17457239015302894,0.16857524382256223,14.0
35,0.26485470267574523,0.04163831351332831,0.16363269289894977,0.1571782850569482,15.0
36,0.2769074717378887,0.03831150195841482,0.1601150073682548,0.15401987145329646,15.0
37,0.2572948056139288,0.03920461165081029,0.1549200371374463,0.15234998241574765,15.0
38,0.26288971669010414,0.036308621740331073,0.15220637542577545,0.14929770586419128,16.0
39,0.25309178443643165,0.03652257816210469,0.15052486152135222,0.14407545697969723,16.0
40,0.24609765518505344,0.03528679794513284,0.14950745368636703,0.14445111505692737,16.0
41,0.24439757910778226,0.03547013954616509,0.14309502185864575,0.1433801858151747,17.0
42,0.2371476788624523,0.03885880043270843,0.14019150903123373,0.13540311996830046,17.0
43,0.22013077144734905,0.03845759266569339,0.13644304558704,0.13075472141804845,18.0
44,0.21669846239082333,0.03317394317597892,0.12816417830418775,0.12045196983693986,18.0
45,0.22276066809332645,0.033646319602308725,0.13234101947607568,0.12555261226951794,19.0
46,0.2183979038567862,0.03165454945574757,0.13179271346550342,0.1306198267787737,19.0
47,0.2040347305306079,0.031274353003525546,0.12169313969376833,0.11757262864638632,20.0
48,0.21166223280833804,0.029107836359745336,0.12643755105031956,0.12195683549786915,20.0
49,0.21117282239722215,0.03260129292574036,0.12791966743825575,0.12223458146245812,20.0
50,0.20203197840582388,0.030264033224518233,0.11657631037624813,0.11288136602733934,20.0
51,0.20179147248678503,0.02690348392494362,0.11557121140955492,0.11163369040083199,21.0
52,0.19691228074674072,0.028739562812333294,0.11704626198074404,0.11450691708358016,21.0
53,0.19237159221585137,0.026397504976953055,0.11225766698127075,0.1031410518314061,22.0
54,0.18892529201390607,0.028845773501444898,0.11448374625602747,0.11131844580818204,22.0
55,0.18783114031962184,0.028986217866464353,0.11356656525737,0.1102240906022138,23.0
56,0.18173900876393317,0.028422643568035845,0.10935403603712855,0.1073511264451014,23.0
57,0.17298385862987603,0.02451354364111838,0.10175478797025583,0.09990840276665605,23.0
58,0.17097873764632152,0.025887350914803126,0.10233915111048536,0.09988325955375711,23.0
59,0.17429031437438441,0.024078288384133832,0.10278016009959817,0.09721563093139675,24.0
60,0.16628755516407753,0.027047119966420244,0.09723228914017858,0.09608734407394495,25.0
61,0.16616047204658974,0.024869978350991265,0.09935879489639993,0.09759997902298462,25.0
62,0.15883069652416715,0.023424829723409365,0.09487967746105996,0.09181723946689616,25.0
