,max,min,avg,median,count
43,0.034060227217741865,0.00793804751276244,0.020123733460893585,0.01908352660846461,18.596
44,0.03672990846046383,0.008122913984190452,0.021104609478875214,0.019772659911849552,17.978
45,0.03662520140996167,0.006704032034821442,0.020041841959231213,0.017993694744028906,18.725
46,0.03291399863083802,0.006893436324069616,0.019028352500395,0.01849715222883828,19.476
47,0.03261781044266906,0.006157492659232134,0.01825648313153672,0.017157259147927196,20.473
48,0.03068570745847784,0.006634946027434888,0.017653409701110106,0.016477959268075312,19.761
49,0.031543751649499185,0.006431999777156276,0.01814065793421585,0.017005196520332867,20.008
50,0.031127163469592874,0.00618028191388322,0.01761557455800849,0.016756311669153902,20.143
51,0.03136323624652362,0.0061944672071714705,0.017688123065780617,0.016393673351622534,21.093
52,0.030751369954449184,0.005940647495909461,0.017357493405440034,0.01633723370179728,21.097
53,0.03211326672403151,0.007533813751858919,0.018804117137465187,0.01770655596600149,21.264
54,0.03113742102904817,0.0058792606396784785,0.017153183962884472,0.015652276484044544,22.847
55,0.029815363776515436,0.006457315681221023,0.01723433516426893,0.016238612281034622,22.624
56,0.026965168733835563,0.004842061159021043,0.01505384082896622,0.014228047408488658,23.706
57,0.028942326433263582,0.005474766769116687,0.016325858007062925,0.015674449598586594,23.911
58,0.027271173607329006,0.004638023725973029,0.014839031643148896,0.013741992996642612,25.335
59,0.024950050481756764,0.005747884961668955,0.01496222216432923,0.014650236964548095,24.605
60,0.026297929468811126,0.004950091464035303,0.014578693015518293,0.013565019580049336,24.808
61,0.0268627160699593,0.005423915682831343,0.01523797890984567,0.0143751561174935,25.164
62,0.026083385091844574,0.004603349756573097,0.014577199840915114,0.013763383725705196,25.791
63,0.026035622775853914,0.004787784298752627,0.014235276503327248,0.013105439762060338,25.768
64,0.02918490872970545,0.005232719171318044,0.016334540179362728,0.015344265417054961,24.956
65,0.024414245262355777,0.004623419654273829,0.01396275346239431,0.013286689145561375,27.242
66,0.024748313119111673,0.0045775125410385305,0.01356462927356097,0.01246686704132329,27.438
67,0.023383365105422556,0.004503870754234101,0.013201727845566216,0.012373729504544429,28.492
68,0.02471109619974987,0.004536250955505479,0.013925570630232203,0.013135162219273425,29.47
69,0.025181651721947473,0.005422332756706499,0.014498003416569608,0.013724491112871764,28.396
70,0.02266193458589049,0.004753744488374108,0.012876405214418365,0.012230353900169442,30.836
71,0.02247204738911441,0.003990254072746962,0.012586814965609726,0.012003051990564069,29.377
72,0.02507615804520397,0.004866398352733247,0.014172279209093391,0.013344360339741545,29.833
73,0.022242046005993863,0.003983094889352759,0.012667074202323797,0.012082415949641122,31.114
74,0.02210818642216109,0.004206710821547282,0.012558288858081912,0.011991138748980504,30.112
75,0.021327103212335517,0.004341958716971857,0.012121163402459412,0.011442145140882981,31.429
76,0.02185624169700503,0.0045552984037631,0.012770996638983628,0.012332887533711137,31.159
77,0.023674410219918854,0.004375491981652288,0.013200671869077517,0.012533968807649103,31.512
78,0.022656477667791972,0.004379273493242846,0.012867330631170168,0.012273738050661469,31.972
79,0.02534610330716403,0.004774651901802353,0.013923086122639265,0.012798828627274175,33.331
80,0.0211808106067575,0.004880925682489295,0.012420286514517372,0.011652576947060412,32.981
81,0.021778901035293608,0.0046300653440561786,0.012559683886631928,0.011817265766673404,33.23
82,0.021768317372755506,0.00446486654134988,0.01232448063437808,0.01141364198394087,33.488
83,0.022073824289196263,0.0036377455636639276,0.011780547439063916,0.010688974215711643,35.215
84,0.018707374124288238,0.00438486606865467,0.011173603645038197,0.010707447516194547,34.584
85,0.01968652541462136,0.0034994095148926092,0.011107859095121795,0.010409660725277613,35.019
86,0.018407648926934368,0.003708568265132445,0.010947083490508817,0.010884286082119516,36.061
87,0.01956813881556783,0.0038188232773316345,0.011255165464289153,0.010809544719768298,35.562
88,0.01718733906470331,0.003580263809761209,0.009970201718134368,0.00957859040513637,36.606
89,0.018054761571831585,0.003794601295843239,0.010642320262625038,0.010343695883102721,37.007
90,0.021310439473117185,0.004462231657655144,0.011991143318278798,0.010902323112379935,37.651
91,0.020331444662537904,0.0036036285776547324,0.011479046569016816,0.011089855810570138,37.486
92,0.02018119229818162,0.0047097996197465585,0.012048517234320344,0.011630774596909931,36.776
93,0.017322937734285702,0.003128508086818256,0.009786643389258862,0.009347146235720987,38.402
94,0.019899303023920935,0.0033917375283175084,0.01095361211235686,0.010053026717207406,38.769
95,0.01873932867780442,0.004006170675098535,0.010533001195933393,0.009518392457912596,40.547
96,0.01789360544730583,0.0034289808835700464,0.010138864559859457,0.009666065624994915,39.057
97,0.017551355066266806,0.003339830761534315,0.009902224193032235,0.009330374196483335,39.724
98,0.017074945178935257,0.0033788020177553334,0.010045278438069348,0.009786900625000955,41.023
99,0.017122609737915885,0.003531974852072085,0.009865657226614812,0.009510075983852286,42.184
100,0.01610997689171196,0.0036551759250751316,0.009621925873529077,0.00924732741655877,42.389
101,0.017627016069006893,0.0029711877485405704,0.009830520685221186,0.009500771971441186,41.743
102,0.017475470056207417,0.003923440849875527,0.01050998074298817,0.010214500588550153,42.171
103,0.018684812850278974,0.004069680915702908,0.01096165647572245,0.01030833025343422,41.425
104,0.018624631391085385,0.004680294139653699,0.011278385960598847,0.010820065167579957,43.9
105,0.019929608188940833,0.00362313778151189,0.011006975161546554,0.010093667683448737,43.245
106,0.018224635278762495,0.004077236801887168,0.010588359498927866,0.009856440472632927,43.748
107,0.01631996009947111,0.0030629199672705604,0.00913660468774066,0.008496510277188313,44.691
108,0.01736765847890083,0.002771709707498313,0.00920871161868668,0.00843307562821266,44.59
109,0.015672583919148015,0.0030472870757860555,0.008919457513411895,0.00854227894177673,45.492
110,0.016570787467370302,0.003256998592255185,0.009379840556520776,0.008772083509450385,45.8
111,0.013046597317967132,0.002356656290623361,0.007583107752502475,0.007522428131760465,46.314
112,0.01953810097144049,0.00537748734402349,0.0118854855016076,0.011199561808823854,46.218
113,0.015601356264531342,0.0029331568545078288,0.00890362767450975,0.008601412561839378,45.486
114,0.01607628880771409,0.003121516173909833,0.009330861070502315,0.009129980573002922,47.308
115,0.014798061180424503,0.002599714209428076,0.008331838676492984,0.007910725722217633,47.221
116,0.015996582869364832,0.0029744205609284207,0.0089574050997887,0.008429219217730318,48.413
117,0.01612793266789742,0.003721238565398898,0.009614108838236867,0.009243653529384459,46.603
118,0.014187544713921273,0.002767855495112933,0.008081907870518646,0.007664458441621581,49.39
119,0.014228766133359596,0.0032132183169107245,0.008433764252816086,0.008219693660559618,49.362
120,0.015469507628082335,0.003589528639114355,0.009024544393241135,0.008547278036115515,49.631
121,0.01516117571336139,0.003070639390463343,0.008660041403649774,0.008260490166527083,48.557
122,0.015170608591839295,0.0032084614598447006,0.008875204861538834,0.008491963993285905,50.236
123,0.015221952997614316,0.0031195493525207796,0.008850944981874675,0.008510778459715509,49.896
124,0.01524915401134561,0.0027402267293387223,0.008500421110309086,0.00802420174071135,52.058
125,0.01607951848955419,0.0030608694300897545,0.008938469965941226,0.008357593697196844,51.664
126,0.014481888262437997,0.0032793454227061022,0.00858117096378864,0.008399140761726516,51.745
127,0.014227981668707205,0.0034827368146697203,0.008563040375582648,0.008202582654789656,52.104
128,0.013977746433707765,0.0030171842846126325,0.008240395543441009,0.00802674503975233,51.09
129,0.014531035259363098,0.003298170018192645,0.008727317458507284,0.008569027254186823,53.207
130,0.013962040295045388,0.0034867379204991536,0.008395582991323008,0.008005278583181974,54.848
131,0.012884500125529446,0.0024078483663674344,0.007186405875702829,0.006777192990930126,53.675
132,0.015071179099529186,0.003088694174042735,0.008695407577065278,0.00826697720537812,55.226
133,0.012166629979647143,0.0024892176247924007,0.007169041667150284,0.007066642990399662,55.438
134,0.012864531964315886,0.0025483226223899616,0.00737926012930051,0.0070605872237009745,55.713
135,0.013804130898874905,0.0023308861663918954,0.007777795926641107,0.007321288008629602,56.029
136,0.013140833738576184,0.0034231234792223455,0.008110273261748128,0.00796709605360081,54.994
137,0.012154907097993226,0.0023378372294977586,0.0070685040880525,0.006903038663438828,57.026
138,0.014131000548744027,0.0031383064552089873,0.008266421419022866,0.008024868728421503,56.543
139,0.012348935197114325,0.0032528099620913846,0.007678948374455702,0.0076076928423070905,59.06
140,0.013233443805236618,0.0031029508422071926,0.007945475660768149,0.007635449418311879,56.398
141,0.011662912842635334,0.002395684081332194,0.006707974991142713,0.006460409739795025,58.729
142,0.012684729433864258,0.00229604289495756,0.007254340136625334,0.007084927720573227,58.775
143,0.013709907661851425,0.0027121332332594563,0.007816104266127225,0.0073778464242607285,59.744
144,0.012018117444368148,0.002317895625280938,0.006882598504738963,0.006584553034709916,57.969
145,0.014028325545046936,0.003448275425301028,0.008610725088317265,0.008552604601917951,57.418
146,0.012283106185224244,0.0025167764611522384,0.007122145046176274,0.006850665494931267,59.353
147,0.012864249011732687,0.002251012951150409,0.007162780124943767,0.006855196273715618,59.473
148,0.011775326856831362,0.00228686099449556,0.00679253978107956,0.006640640330404365,63.065
149,0.013291815760403123,0.002326073751584715,0.00744183231787511,0.006997578179318415,60.143
150,0.012514803542535575,0.0030668418368762058,0.007545099151476971,0.007359632515285141,60.612
151,0.013357363074294092,0.0026033416763883727,0.0075680934476655415,0.007100443539135905,62.516
152,0.011817565606580104,0.0024591566017685635,0.0068669470523071326,0.006474486235616238,62.69
153,0.012406281287764278,0.002366419747197666,0.007034864064265927,0.006552500065762208,62.162
154,0.010724685250900938,0.0020999250473304654,0.006082976414151184,0.005859282366401715,63.64
155,0.010630677765093514,0.002082621644673551,0.0062689218621922865,0.0062254900486759,63.168
156,0.010711518201593216,0.0020399671023462796,0.006296871060054877,0.0062033362952351135,64.621
157,0.011643661008148112,0.002303174158974561,0.0067106794768393785,0.006339794648266636,64.727
158,0.011147201415841705,0.0026112676980694885,0.0065652834009906616,0.006351892998121588,63.62
159,0.012512351572397063,0.0025628646783346677,0.00711326707666632,0.006566918387934676,66.043
160,0.01182182785648309,0.002127688705140718,0.006639090325360073,0.006196158890225882,64.97
161,0.010777452562978676,0.0019907543560385966,0.006342729473337495,0.00637915107933961,66.811
162,0.009937094753829572,0.002247857577316138,0.005996865989490463,0.005887219639989721,67.826
163,0.011580753009876375,0.0020270646068913096,0.0065712667717219495,0.006454997768811585,66.725
164,0.012775940710928756,0.00278790220436233,0.007345064914633656,0.006842307950474419,65.405
165,0.0125860860953195,0.0028140300234676683,0.007376436978964472,0.007077061831907277,66.435
166,0.013370878904552363,0.0022367445165512906,0.007243642205719414,0.006770545115581736,66.256
167,0.012367949699529129,0.0027960937650203057,0.007220789396265689,0.006819557105339926,67.714
168,0.012512490406499635,0.002570542075203949,0.007226224779803031,0.007005767451896316,70.218
169,0.010388670762699406,0.0022670958089982783,0.0062688362314727184,0.006205878060090114,68.428
170,0.011199686406870349,0.0019808546677164635,0.006268314818152384,0.005811656099155286,69.083
171,0.012188874563257302,0.002669773766511186,0.007149559829901107,0.006894771690866132,73.602
172,0.010755100804495802,0.0019497495767756563,0.006174047465978424,0.005951817655206412,71.492
173,0.010791632562794586,0.0020549297573918103,0.006121638755846338,0.0057473674833339265,69.595
174,0.010233655049659965,0.0017052232526897854,0.005602748692512039,0.005283530681115048,71.484
175,0.011650284393858013,0.0020652397568801445,0.006551184785673775,0.006220362317238576,72.852
176,0.010323855829813907,0.0021421975910163875,0.005949297618898218,0.0056846260209429105,75.27
177,0.010045909869825788,0.0017932544406638064,0.0057038692882264794,0.005529034862167895,72.111
178,0.00974846780989705,0.0028214058373302315,0.00619271628251833,0.006089128033521612,72.321
179,0.010236432826949192,0.0020120028884789277,0.005877366731457553,0.0056048602831216985,75.137
180,0.010673838458437286,0.0023625790615414543,0.006358725393526077,0.006209535640533924,72.509
181,0.011611617109834008,0.0024970544877412856,0.006696728818624491,0.00638739683629215,76.361
182,0.010114190836002677,0.002445353202937821,0.005972472185248938,0.005774918314718445,76.551
183,0.010691223067079234,0.0026297191227895463,0.006475355791181037,0.006366544351834066,75.461
184,0.010691285464604251,0.0029133515897055333,0.006602066384664753,0.006321298209162051,75.326
185,0.009682266197373321,0.0019220805316364441,0.005712941890301211,0.005634728824972334,76.854
186,0.011176371816446618,0.00223359337899955,0.006310703235995553,0.0058923603109349645,76.722
187,0.01075877612636116,0.002573703914052426,0.006523449829211153,0.006339483995220166,75.788
188,0.011679741753954642,0.0021803089321856205,0.006479174407042501,0.005859437101078843,76.84
189,0.010621861951182476,0.002393949831513611,0.006341605933563719,0.006007940377970672,78.76
190,0.008621688195774661,0.0017992881000025943,0.005109462671050548,0.004995862407889113,81.277
191,0.009939314338883384,0.0018098128790790893,0.005607079374677251,0.005342712210001535,79.398
192,0.011542034502809518,0.002090809751009916,0.0066846089397601715,0.006509459430687826,77.559
193,0.010644814103805375,0.0029322669209164934,0.006715035097469854,0.006721589793856846,80.373
194,0.009741500388683103,0.0018748042837360987,0.0055338272888804845,0.005258022600901919,79.55
195,0.009407665991409138,0.0019888261053349634,0.005589599036451959,0.005425965516109972,80.369
196,0.011873655202675868,0.002773788968231429,0.006968448132917309,0.006621594569988592,80.826
197,0.009128224512873779,0.00203682227299976,0.0054249574748139835,0.0052456307671440595,82.066
198,0.010415922346568485,0.0028717497758995324,0.00659314755668765,0.006673504248914778,80.767
199,0.00961366678219962,0.0015692143287342306,0.005448126878946611,0.005225198220761457,81.191
