,max,min,avg,median,count
100,0.21649729267475748,0.0038327344635862098,0.056108169904286624,0.044580316836636415,41.402
101,0.20974447638616073,0.0032681225158017664,0.053948910932795885,0.04265699040578869,40.815
102,0.21175679331472275,0.002956352329445558,0.05412920226817418,0.042731865829324554,41.776
103,0.21794984944740423,0.002688179759095402,0.05361283548346492,0.042190173624327656,43.241
104,0.2153952044346115,0.003017297443393087,0.0545424832046047,0.04359154232658438,43.961
105,0.215541152136647,0.003260183297776308,0.055238370226242416,0.04409258014654822,43.437
106,0.22145932789307868,0.0039907059914691895,0.05647062219698902,0.04481115404435347,44.747
107,0.21567617105976183,0.0030622032850342778,0.054167061345374336,0.04276911082292629,44.521
108,0.21656505720238076,0.002952798170728497,0.05431706476007501,0.04299294027570774,44.488
109,0.21576968799372642,0.0031518064571907744,0.05485386448161324,0.04282355359508485,45.332
110,0.21831823830367134,0.0031204541862273494,0.05340977651164357,0.042097770311761915,44.818
111,0.2165889507688716,0.0028788298663432223,0.054806785850250825,0.043277212596179046,44.687
112,0.22315532620492484,0.002530962142354588,0.0551768065992634,0.04356360046519507,47.013
113,0.22353122402231654,0.004128504246150524,0.05502467585467212,0.04377681249984375,47.286
114,0.2142232854834578,0.003140058786145078,0.05426273302895064,0.04346339386676592,46.932
115,0.22111093488810707,0.0026847119812589346,0.05293936591243908,0.04202554744360816,48.645
116,0.21954980629753015,0.0037394681062549837,0.054421668364892976,0.04331727980745643,47.664
117,0.22618599725233343,0.0026441866737395557,0.054420054313273916,0.04312729146207857,49.36
118,0.22389144815662157,0.0023846026905763418,0.05330345516943393,0.04197474874688854,48.855
119,0.23161544786977736,0.0030347748125955872,0.056345797236527016,0.044874486083675634,48.572
120,0.2241552473196865,0.003293042633649013,0.05483056734638433,0.04349164717983766,50.596
121,0.2270290865478158,0.0026504137152103665,0.05549469655905583,0.04368986719153215,50.321
122,0.21879839598783002,0.004134873600989677,0.05536802422654987,0.04443395708421999,49.358
123,0.2189823591716013,0.002963458919798741,0.052741236330523536,0.04166212350349569,50.616
124,0.23263225455711845,0.0023960232233462236,0.054506061886994986,0.04294909244413069,51.578
125,0.22346282021167208,0.0026574125079306637,0.05474228184148774,0.043314381235630015,51.223
126,0.22359067855061912,0.002746991245691431,0.05362994865316813,0.042610637880852544,51.881
127,0.2286205833766531,0.00261549515549316,0.05463550614640787,0.04279083055208124,51.009
128,0.23264454215253239,0.0034494122013032143,0.055866827321661615,0.04402539385646034,53.255
129,0.23203595435506347,0.0031114142974310454,0.05496462215298068,0.043232805737654326,53.493
130,0.22685225691552693,0.0031399065075513617,0.05439141354731214,0.043101648451437276,52.552
131,0.2325833275563423,0.0021599400345205326,0.05312792694273382,0.04166799633087621,54.921
132,0.234475256203771,0.002332268171039087,0.054544784260312874,0.04316704318931406,56.943
133,0.22728653886757835,0.0024586335286198666,0.05357401931677062,0.04222908361375514,54.499
134,0.22445513514034576,0.002226920224547102,0.05296973573718429,0.041707046865773145,54.286
135,0.23170051697226493,0.0024733941306380237,0.05259659007378553,0.04125228809062382,54.722
136,0.23427854438579418,0.0030336964193977928,0.05448069696619875,0.04302045672109753,56.419
137,0.24206608081763362,0.002368557120276039,0.054755316221011485,0.042638049594823,57.514
138,0.2303807935065778,0.0031493253660711358,0.055262758098762986,0.04402293120636517,56.088
139,0.24012288102256574,0.0025089552557875138,0.055101758784208504,0.04326385689435845,57.703
140,0.22407321932614158,0.0025445068479741247,0.053574804104348055,0.04228845696751256,55.28
141,0.23589067780612308,0.0021274262761877476,0.055351763671048916,0.04359363327868965,59.262
142,0.2384247241897481,0.0034273652730027184,0.05512347854384997,0.04362989017348806,57.758
143,0.23292078238585712,0.002173231129181338,0.05292271562213352,0.04151567419556902,60.461
144,0.23185952515628358,0.0038047215211818373,0.0547417263675292,0.04348174544882225,58.022
145,0.2397613703273397,0.0030232156405679642,0.05602160750219025,0.04424740945171948,60.184
146,0.24281395523291108,0.00239722449935416,0.054707408614216906,0.04251617386186236,57.896
147,0.23771385463189343,0.0026451576890934923,0.05415649902715582,0.04259520770844246,58.985
148,0.23997841164065303,0.0026863194444195133,0.05490465506940664,0.04331267881646973,60.255
149,0.2361809971180226,0.0025238558280470847,0.054034327195813595,0.04257786568206922,61.96
150,0.24977205451022474,0.0023112449321490065,0.05592313916255099,0.04403914606350411,63.702
151,0.2424312318458046,0.0024808234776444262,0.05549942470483452,0.04341145103371889,60.28
152,0.23716018809396547,0.002836587227095609,0.05511268622253617,0.04339668123296517,61.351
153,0.24426949481179633,0.0024488352294448627,0.055359588132491866,0.04338935014852567,62.18
154,0.23537280688473666,0.002050973455374912,0.052615408536437834,0.041434255256711655,63.557
155,0.24413539745145796,0.0024543522398878534,0.054853745671759165,0.04331488039371746,64.109
156,0.2399238913440476,0.002811955113099672,0.054715392540570486,0.04310281451275778,63.47
157,0.24307065608215359,0.002865533615911594,0.05543341183639709,0.04364220845420565,64.611
158,0.2486699199415988,0.00268931400660485,0.05563807540812276,0.043950111410946374,65.337
159,0.24685923931645481,0.0018795050601335495,0.05323621105057312,0.04176052412089759,66.989
160,0.24298712624104216,0.0022003976805037803,0.054442462185600074,0.0427561019759883,65.614
161,0.24622078401140163,0.003924071174008357,0.05644229452029095,0.04508768825069641,66.727
162,0.23257001778298736,0.0022196442962151577,0.05343833159878647,0.04254155327037773,64.832
163,0.23571104606076868,0.002484316347365465,0.053428644831379726,0.042410391148672115,66.787
164,0.24832144244298013,0.002629882822644009,0.05484719659773268,0.04328026705130685,67.795
165,0.24244420869092986,0.002378488987150971,0.05413602265226581,0.04293548588481039,65.241
166,0.2509531341817,0.0024497503921899638,0.05477593213942689,0.04314198076723158,67.748
167,0.25589434185864257,0.0024158794276970493,0.05537476418749639,0.04333724279885694,68.243
168,0.25154334261792727,0.002555133923176654,0.05615842472623002,0.04448963519443055,70.33
169,0.2533274453135367,0.0019462136563998212,0.05545911829113827,0.043406098574796596,69.828
170,0.23946639722020846,0.0021437342064931125,0.05310847602319147,0.041878295726761654,70.517
171,0.2601013802576257,0.002702433661047359,0.05686153336102712,0.04484513157810299,69.216
172,0.24694497345298094,0.0027212959665890725,0.055748941965899516,0.04419482209230115,70.132
173,0.24767113321498277,0.001983097312004205,0.05399245870645249,0.04248508210678352,70.671
174,0.2546858062565317,0.0022679922312206636,0.05469385103669476,0.04262321451784659,74.652
175,0.2510199646464145,0.0019503837742695363,0.05341433573732685,0.04154629204352209,72.829
176,0.2576676980972178,0.002499299789013637,0.055203824422753844,0.04357257744964112,72.463
177,0.24610231089310997,0.0019320671272581207,0.05482901712582889,0.04352461205075173,71.954
178,0.2555772737932876,0.0026614966002453605,0.05669457200068435,0.04451149827494862,72.729
179,0.2518963143605766,0.0019241811257483497,0.053900778341209724,0.04242567096183737,75.84
180,0.2569376953684759,0.0017974565649775532,0.054178064319110084,0.04276315538491636,76.145
181,0.2639851494915866,0.0017355090906814449,0.05392235245334257,0.04156732411815429,74.665
182,0.2555242818134797,0.002912412940361687,0.056814845487143356,0.04458205333412369,74.631
183,0.2546887595494449,0.001997444985855574,0.05465377356950152,0.04287971350023032,76.857
184,0.25251238696323375,0.002293262112992499,0.05300798923377721,0.04192056506649497,77.575
185,0.26065323204763124,0.0018111374247144153,0.05518489688516993,0.043147303140441226,78.13
186,0.25603965517534916,0.001959252729552534,0.05508775254757228,0.043519100806652465,78.165
187,0.2525837742146896,0.0024413467662885453,0.054372186463601466,0.042656831227430005,72.88
188,0.25630588088737455,0.0028225642239291374,0.0554784859774071,0.04381944643520325,75.589
189,0.26552832107068136,0.0018905820859513565,0.05548577215127859,0.043305272397820775,80.291
190,0.249878379391995,0.0015074661253301276,0.05236230757507807,0.04116400433564244,78.965
191,0.2616365132427861,0.0016919860121394751,0.054768896744707384,0.042840678056053176,76.46
192,0.2610078528743896,0.0026970936993967417,0.05674890442943757,0.04509437367894858,79.732
193,0.2610416282399337,0.0015714840418962137,0.05470819670686881,0.04278859110582531,79.861
194,0.26268020924625196,0.0019204935685473298,0.05540682243204567,0.04316562888513523,79.475
195,0.2522619050830041,0.001994182979448854,0.05399249812128921,0.04292419664133326,80.106
196,0.26054209110428783,0.0025410871806247643,0.05453853153838623,0.042781624655329975,79.29
197,0.26874565081863583,0.0019545158206291757,0.054913483504496194,0.04292125241793603,81.022
198,0.26416692309492035,0.0018656040162319185,0.05552996378600207,0.043899870856946945,81.916
199,0.26090444222488857,0.0020059654631023847,0.053834407696460744,0.04241654645822407,83.646
