,max,min,avg,median,count
0,0.4069478017769531,0.4069478017769531,0.4069478017769531,0.4069478017769531,1.0
1,0.4752200589250698,0.3708135800228851,0.4146942948531287,0.4146942948531287,1.0
2,0.49349087790453294,0.28801324886647955,0.4013092333678791,0.3983436899596383,2.0
3,0.5281616591457978,0.24781355927858556,0.39616000470159285,0.40073641278993444,2.0
4,0.5415733581977384,0.22592964616410477,0.39599815102809166,0.39838135742374214,2.0
5,0.5839426507791775,0.2150377971553089,0.4093882271537552,0.40965948680043285,2.0
6,0.5796063287324699,0.18681468654228595,0.4012606118021344,0.4085181082365943,3.0
7,0.6036135485527401,0.17331795400830777,0.4066447917874485,0.4069046669820646,3.0
8,0.6348221319326888,0.15594598459061582,0.40050246710151954,0.4073956715688323,4.0
9,0.648035937336434,0.13659812967403498,0.4059269424043383,0.4140900329167384,4.0
10,0.674706231485027,0.1273333444535939,0.4248475662990979,0.428949254600052,4.0
11,0.6877901103629689,0.11455847314726125,0.41976066150039304,0.42257476942667827,5.0
12,0.6886530924813468,0.11188733539728397,0.40408004040521206,0.4119288429826701,5.0
13,0.6884388754286654,0.10860576434184359,0.4108741912795925,0.41022955354136104,6.0
14,0.7099916344824244,0.09221155440251147,0.42545617713756373,0.4170540739215779,6.0
15,0.6951838247376302,0.08382143099673069,0.39777920860246674,0.3973097135446094,6.0
16,0.7071867912145764,0.08118770363026659,0.40909682906109435,0.4186329476896006,7.0
17,0.7160774668101304,0.08181169130390392,0.41156437665224405,0.41605722840601467,7.0
18,0.7205688839117835,0.07427555018132909,0.40738901213632095,0.41038637553671176,8.0
19,0.724182053141163,0.07372610845481053,0.4137049562329955,0.42310771766205435,8.0
20,0.7348933821170724,0.0735759046843441,0.4084222044278342,0.4122203266359987,9.0
21,0.7297845756147631,0.06847862747898303,0.40315213817361073,0.4145579836279506,9.0
22,0.7344580622920218,0.06214122094755005,0.40843632617727466,0.4163916301726692,9.0
23,0.7459199660841507,0.05666186503530965,0.4107774301395336,0.41351265301074647,10.0
24,0.7415697694656452,0.06396942624867191,0.403847460924215,0.3972188184200064,10.0
25,0.7447871456333841,0.053645271143233225,0.412065078432247,0.41477684208800136,11.0
26,0.7530545125407246,0.05038599083246125,0.40827100376997194,0.4185001745754908,11.0
27,0.7546765801798067,0.05265618344030482,0.4150248753207242,0.42555079853645783,11.0
28,0.7458881372312718,0.049337481109603114,0.4053806230992466,0.4121179923624678,12.0
29,0.7554924025505602,0.04748378909745612,0.4216627988256457,0.42951405956409006,12.0
30,0.7610971050242299,0.04566907678407923,0.41437853007611847,0.4228850722645898,13.0
31,0.7522638387205338,0.0472056482224569,0.41189766260466393,0.42126613800478147,13.0
32,0.760460639965295,0.05014787047863417,0.40946033768102497,0.4095244436789557,13.0
