,max,min,avg,median,count
0,0.45913553435454496,0.1640676303453426,0.3519162386914137,0.3865288846726989,44
1,0.13557706221559687,0.013681742264146687,0.08874242926535811,0.09964760903881802,146
2,0.008306627138246937,0.003473274085481964,0.00573328306606339,0.005349896131557633,286
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
