,max,min,avg,median,count
0,0.17953836675021362,0.021460516664163935,0.09501358615395676,0.06749734618637411,45
1,0.06410813900366595,0.00041977825076014116,0.03863215629978416,0.04867375075815803,126
2,0.03009469786541774,0.004318567424794737,0.015370945399853139,0.015137882108034215,129
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
