,max,min,avg,median,count
0,0.15330633965652887,0.02245233055608298,0.08155705463483628,0.07684576533770951,24
1,0.0371092456397135,0.015304865906119337,0.02866789831599857,0.030135125654716894,119
2,0.023810543829761742,0.000611681694144236,0.011065777834970043,0.013245100088200764,138
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
